county,station code,station name,latitude,longitude,open year
Wicklow,2520,M.SORRELL PASS,52.81389,-6.39056,1999
Wicklow,2524,M.WICKLOW GAP,53.19444,-6.1,1978
Wicklow,224,SHILLELAGH G.S.,53.07778,-6.09444,1897
Wicklow,2620,TINAHELY (Mucklagh),53.01139,-6.275,1999
Wicklow,2624,BRAY (AVOCA AVE.),53.10833,-6.06528,1979
Wicklow,2720,NEWCASTLE (San.),52.77861,-6.18583,2001
Wicklow,2724,LARAGH (TROOPERSTOWN),53.09778,-6.11361,1981
Wicklow,1320,KILCOOLE,52.90278,-6.40972,1961
Wicklow,1324,ARKLOW (COOLADANGAN HOUSE),52.91389,-6.11111,1949
Wicklow,2820,NEWTOWNMOUNTKENNEDY FOREST LAB.,52.84944,-6.30083,2015
Wicklow,2824,AUGHRIM (BALLYTEIGE),52.92917,-6.14972,1981
Wicklow,2924,BARNDARRIG G.S.,53.21528,-6.15417,1979
Wicklow,720,AUGHRIM (Killacloran),53.10833,-6.22639,1948
Wicklow,415,GLENEALY (Kilmacurragh Park),52.90556,-6.60556,1949
Wicklow,3024,BALLYMAN BRAY,53.14667,-6.22556,1982
Wicklow,724,BALLINASTOE,53.14028,-6.06806,1952
Wicklow,1420,KILTEGAN G.S.,53.05972,-6.33333,1965
Wicklow,1424,DEERPARK POWERSCOURT,53.20278,-6.10694,1949
Wicklow,120,GREYSTONES (INGLEFIELD),52.90833,-6.40694,1951
Wicklow,3123,GLENMACNASS,53.03889,-6.54167,1937
Wicklow,3124,BRAY G.S.,53.02278,-6.14222,1984
Wicklow,420,AUGHAVANNAGH (For.Stn.),53.00694,-6.29444,1956
Wicklow,3223,CURROUGH NO.1,53.07833,-6.45278,1937
Wicklow,3224,ASHFORD (Glanmore Gardens),52.94667,-6.06944,1984
Wicklow,3324,GLENDALOUGH FOR.(LARAGH),52.83417,-6.13056,1984
Wicklow,424,GLENBRIDE LODGE,53.14444,-6.06389,1928
Wicklow,3424,WICKLOW (BALLINTESKIN),53.19444,-6.28944,1984
Wicklow,1520,ARKLOW (Ballyrichard House),53.025,-6.41389,1965
Wicklow,1524,GREYSTONES (MT.OFFALY),52.97639,-6.04167,1949
Wicklow,3624,GLENCREE (AURORA),53.10222,-6.04917,1985
Wicklow,1585,TURLOUGH HILL,53.025,-6.07528,2018
Wicklow,815,WICKLOW (CARRIGBAWN),52.75556,-6.50278,1908
Wicklow,3715,KILCOOLE (Treatment Plant),52.9375,-6.70972,1976
Wicklow,3724,ASHFORD (Cronykeery),53.13139,-6.05417,1992
Wicklow,820,SHILLELAGH (COOLLATTIN),53.01222,-6.22667,1948
Wicklow,1615,BALTINGLASS G.S.,52.71111,-6.50278,1949
Wicklow,3824,GREYSTONES (CHARLESLAND G.C.),53.07778,-6.16861,1998
Wicklow,1620,MONEYSTOWN,53.03194,-6.38472,1965
Wicklow,824,CARNEW (VOC.SCH.),53.01528,-6.08889,1946
Wicklow,3924,BALLYNAHINCH,53.025,-6.07528,2001
Wicklow,123,LOUGH NAHANAGAN,53.05,-6.5,1937
Wicklow,4024,RATHNEW (BALLINA PARK),52.89361,-6.10361,2004
Wicklow,4124,ASHFORD (Cronykeery),53.09583,-6.0825,2013
Wicklow,4224,GRANABEG,53.19611,-6.15,1871
Wicklow,1715,KILBRIDE (Togher),53.02222,-6.61389,1949
Wicklow,4324,DRUIDS GLEN (Golf Course),53.14194,-6.06556,1928
Wicklow,1720,BRAY (FASSAROE),52.87222,-6.22222,1971
Wicklow,1724,DONARD G.S.,53.14444,-6.08889,1955
Wicklow,4424,GREYSTONES (BURNABY LODGE),53.16361,-6.09444,1918
Wicklow,1785,AVOCA (COPPER MINES),52.83417,-6.13056,2018
Wicklow,920,DELGANY (GOODBROOK),52.85694,-6.32361,1949
Wicklow,1820,GREYSTONES (RATHDOWN HSE.),53.05278,-6.275,1975
Wicklow,924,ARKLOW (Ballyrichard House),52.975,-6.06944,1949
Wicklow,1824,AUGHRIM G.S.,52.925,-6.04167,1956
Wicklow,5015,LOUGH DAN (OLDBRIDGE),52.71667,-6.51222,1993
Wicklow,5023,WICKLOW W.W.,53.16944,-6.53472,1949
Wicklow,5123,WICKLOW (THREE MILE WATER),53.10556,-6.60139,1949
Wicklow,520,CARNEW (Cronyhorn),52.91111,-6.22083,1908
Wicklow,1920,BLESSINGTON G.S.,52.79917,-6.14528,1981
Wicklow,524,HOLLYWOOD G.S.,53.16667,-6.16667,1938
Wicklow,1924,RATHDRUM (AVONDALE),53.18611,-6.29444,1962
Wicklow,1020,ARKLOW FERRYBANK,52.79472,-6.19028,1949
Wicklow,1024,ENNISKERRY (BALLYORNEY),53.04806,-6.18861,1898
Wicklow,2020,LOUGH BRAY COTTAGE,53.1,-6.26111,1981
Wicklow,320,ARKLOW W.W.,53.00417,-6.34444,1951
Wicklow,6123,ROUNDWOOD (Filter Beds),53.17778,-6.33056,1962
Wicklow,323,LUGGALA GATE LODGE,53.2,-6.43333,1937
Wicklow,2120,GLENDALOUGH (FOR.STN.),53.11389,-6.26944,1981
Wicklow,6614,KIPPURE (T.V.TRANS.STN.),53.00361,-6.72778,1995
Wicklow,1120,MANOR KILBRIDE,52.94444,-6.32778,1953
Wicklow,2215,LOUGH TAY,52.78333,-6.57083,1949
Wicklow,2220,GRANGE CON,53.04167,-6.26389,1989
Wicklow,1124,GLENMALURE FOR.(KIRIKEE),53.07083,-6.20694,1899
Wicklow,2224,SHILLELAGH (KILQUIGGAN),53.20972,-6.21111,1975
Wicklow,8623,ANNAMOE (GLENDALOUGH HOUSE),53.19833,-6.50417,1990
Wicklow,615,ROUNDWOOD (VALVE TOWER),52.79861,-6.46111,1949
Wicklow,8720,ENNISKERRY (BALLYBREW),53.10278,-6.36694,1983
Wicklow,8820,BLESSINGTON (Hempstown),52.91389,-6.38889,1953
Wicklow,8920,TINAHELY,52.91528,-6.4,1952
Wicklow,2320,M.MULLAGHCLEEVAUN,53.01194,-6.32361,1993
Wicklow,9020,M.AUGHRIM (CARRICKASHANE),53.13056,-6.23889,1948
Wicklow,2324,M.AUGHRIM (MUCKLAGH FOR.),53.195,-6.205,1975
Wicklow,9120,GLENDALOUGH,53.05417,-6.30972,1948
Wicklow,9220,M.DJOUCE MTN.,53.10417,-6.37639,1948
Wicklow,9320,ENNISKERRY (KILMALIN),52.9875,-6.34722,1952
Wicklow,620,M.LOUGH DAN (SCAR MTN.),53.05556,-6.27222,1948
Wicklow,9420,M.DUFF HILL,52.95417,-6.37639,1952
Wicklow,9520,M.GLENDALOUGH (LUGDUFF FOR.),52.95083,-6.29667,1952
Wicklow,9620,LOUGH DAN,52.92778,-6.3875,1964
Wicklow,624,M.GLENMALURE (Cloghernagh For.),53.05,-6.2,1898
Wicklow,9820,M.RATHDRUM (Ballintombay For.),53.06444,-6.36444,1965
Wicklow,2415,M.AUGHAVANNAGH(SLIEVEMAAN FOR),52.99556,-6.5425,1951
Wicklow,2420,ROUNDWOOD (VARTRY LODGE),53.0525,-6.27611,1997
Wicklow,9915,M.LOUGH OULER,52.95417,-6.55556,1952
Wicklow,2424,GLEN IMAAL (For.Stn.),53.20694,-6.15,1976
,,OLDBRIDGE (Oakview),,,
,,M.GLEN IMAAL(BALLINABARNY FOR),,,
,,ENNISKERRY (BALLYMAN HSE.),,,
